time,left_motor_vel,right_motor_vel
1702623770257992.0,4.559055328369141,-4.510554790496826
1702623770298492.0,4.524927616119385,-4.475203037261963
1702623770338960.0,4.528505802154541,-4.62803316116333
1702623770379421.0,4.479516506195068,-4.6786065101623535
1702623770419886.0,4.429306507110596,-4.628376483917236
1702623770460466.0,4.416754245758057,-4.565633296966553
1702623770500963.0,4.624719142913818,-4.724175453186035
1702623770541438.0,4.527722358703613,-4.577477931976318
1702623770581904.0,4.578495502471924,-4.628262042999268
1702623770622373.0,4.578156471252441,-4.578156471252441
1702623770662957.0,4.714048385620117,-4.664426803588867
1702623770703456.0,4.723942279815674,-4.624490737915039
1702623770745119.0,4.736971855163574,-4.543625831604004
1702623770785591.0,4.776852607727051,-4.528058052062988
1702623770820488.0,5.539982795715332,-5.424566268920898
1702623770861076.0,4.713583946228027,-4.713583946228027
1702623770901574.0,4.624605178833008,-4.624605178833008
1702623770942049.0,4.577477931976318,-4.776498794555664
1702623770983598.0,4.604561805725098,-4.701499938964844
1702623771024279.0,4.603801727294922,-4.752311706542969
1702623771064869.0,4.564508438110352,-4.6141228675842285
1702623771105372.0,4.624034404754639,-4.574313163757324
1702623771145841.0,4.6776814460754395,-4.578156471252441
1702623771186310.0,4.627918720245361,-4.627918720245361
1702623771226789.0,4.626775741577148,-4.427774429321289
1702623771267376.0,4.713699817657471,-4.614464282989502
1702623771307875.0,4.624490737915039,-4.574765205383301
1702623771349436.0,4.6516876220703125,-4.6516876220703125
1702623771389904.0,4.677797317504883,-4.478741645812988
1702623771430364.0,4.4796271324157715,-4.4796271324157715
1702623771470959.0,4.61355447769165,-4.61355447769165
1702623771511441.0,4.526939392089844,-4.526939392089844
1702623771551914.0,4.577703952789307,-4.527946472167969
1702623771592375.0,4.628833770751953,-4.579061508178711
1702623771632842.0,4.628147602081299,-4.677912712097168
1702623771673426.0,4.565183639526367,-4.614805221557617
1702623771714786.0,4.722984313964844,-4.722984313964844
1702623771755257.0,4.627690315246582,-4.677450180053711
1702623771799218.0,4.306114196777344,-4.443543434143066
1702623771839684.0,4.628262042999268,-4.678028106689453
1702623771880274.0,4.713351249694824,-4.713351249694824
1702623771920777.0,4.624034404754639,-4.673755168914795
1702623771961247.0,4.777088642120361,-4.777088642120361
1702623772001712.0,4.727911472320557,-4.727911472320557
1702623772042182.0,4.727327346801758,-4.677566051483154
1702623772082782.0,4.712190628051758,-4.662588596343994
1702623772124250.0,4.8078107833862305,-4.710683345794678
1702623772164715.0,4.727911472320557,-4.727911472320557
1702623772205181.0,4.827326774597168,-4.678028106689453
1702623772245638.0,4.728846073150635,-4.878178119659424
1702623772286234.0,4.762261867523193,-4.712655067443848
1702623772326723.0,4.774847030639648,-4.8245849609375
1702623772367205.0,4.775672435760498,-4.6761794090271
1702623772407674.0,4.826969146728516,-4.7772064208984375
1702623772448145.0,4.727210521697998,-4.677450180053711
1702623772489573.0,4.7638421058654785,-4.7638421058654785
1702623772530066.0,4.724642276763916,-4.625175952911377
1702623772570549.0,4.6760640144348145,-4.6760640144348145
1702623772611005.0,4.679184913635254,-4.629406452178955
1702623772651460.0,4.679300308227539,-4.828639984130859
1702623772692051.0,4.614009380340576,-4.564396381378174
1702623772732544.0,4.7743754386901855,-4.6749091148376465
1702623772773032.0,4.576007843017578,-4.576007843017578
1702623772815298.0,4.4788031578063965,-4.4788031578063965
1702623772855777.0,4.726276397705078,-4.577025413513184
1702623772897308.0,4.800517559051514,-4.558067321777344
1702623772937800.0,4.774493217468262,-4.625290393829346
1702623772978281.0,4.726042747497559,-4.676294803619385
1702623773018755.0,4.677103519439697,-4.77661657333374
1702623773059223.0,4.5782694816589355,-4.5782694816589355
1702623773099811.0,4.564733982086182,-4.961667060852051
1702623773140307.0,4.674562931060791,-5.022668361663818
1702623773180786.0,4.527275085449219,-4.82577657699585
1702623773221250.0,4.67825984954834,-4.628490924835205
1702623773262688.0,4.762692451477051,-4.7140936851501465
1702623773303287.0,4.7619099617004395,-4.662703514099121
1702623773343792.0,4.872397422790527,-4.673524379730225
1702623773384265.0,4.8264923095703125,-4.577703952789307
1702623773424743.0,4.87564754486084,-4.626890182495117
1702623773465202.0,4.877937316894531,-4.678837776184082
1702623773505812.0,4.81020975112915,-4.81020975112915
1702623773546297.0,4.775318622589111,-4.626090049743652
1702623773586756.0,4.728612899780273,-4.778387546539307
1702623773627232.0,4.577364921569824,-4.82613468170166
1702623773667708.0,4.676872730255127,-4.875888347625732
1702623773709008.0,4.681084156036377,-4.77860689163208
1702623773749505.0,4.724175453186035,-4.674447059631348
1702623773789982.0,4.7265095710754395,-4.676756858825684
1702623773828765.0,4.7771806716918945,-4.725255012512207
1702623773869233.0,4.329450607299805,-4.180159091949463
1702623773909838.0,3.8188838958740234,-3.620500326156616
1702623773950353.0,3.3303067684173584,-3.0320703983306885
1702623773990833.0,2.835695743560791,-2.537201404571533
1702623774032281.0,2.6237077713012695,-2.4779462814331055
1702623774072748.0,2.0901312828063965,-1.8413060903549194
1702623774113349.0,0.5952094197273254,-0.4960078299045563
1702623774153858.0,-0.49713432788848877,-1.3422627449035645
1702623774194311.0,-0.9458627700805664,-1.8419432640075684
1702623774234779.0,-1.5426777601242065,-1.1445673704147339
1702623774275244.0,-1.443257212638855,-1.443257212638855
1702623774315841.0,-1.5377757549285889,-1.4881701469421387
1702623774356332.0,-1.4920659065246582,-1.5915369987487793
1702623774396795.0,-1.493098497390747,-1.592638373374939
1702623774438430.0,-1.4994375705718994,-1.4994375705718994
1702623774478890.0,-1.4932091236114502,-1.4434354305267334
1702623774519464.0,-1.489013671875,-1.489013671875
1702623774559944.0,-1.5422204732894897,-1.49247145652771
1702623774600421.0,-1.542334794998169,-1.3930765390396118
1702623774640886.0,-1.4930247068405151,-1.3934897184371948
1702623774681349.0,-1.592638373374939,-1.3437886238098145
1702623774721935.0,-1.5878117084503174,-1.4389543533325195
1702623774763547.0,-1.500266432762146,-1.4518706798553467
1702623774801705.0,-1.6888444423675537,-1.5305153131484985
1702623774842170.0,-1.6423271894454956,-1.3934897184371948
1702623774882641.0,-1.5923235416412354,-1.4928033351898193
1702623774923221.0,-1.5880464315414429,-1.4887934923171997
1702623774963709.0,-1.4921764135360718,-1.4921764135360718
1702623775004189.0,-1.5919694900512695,-1.49247145652771
1702623775044656.0,-1.5924808979034424,-1.5427159070968628
1702623775085118.0,-1.5926777124404907,-1.5926777124404907
1702623775125696.0,-1.5881247520446777,-1.5384958982467651
1702623775167145.0,-1.6033382415771484,-1.5061662197113037
1702623775207618.0,-1.5922448635101318,-1.6420024633407593
1702623775248085.0,-1.5427159070968628,-1.642245888710022
1702623775288549.0,-1.6423677206039429,-1.692136526107788
1702623775329126.0,-1.6874240636825562,-1.6874240636825562
1702623775369695.0,-1.6381169557571411,-1.6877567768096924
1702623775410185.0,-1.591576337814331,-1.6910498142242432
1702623775450654.0,-1.6919273138046265,-1.6421648263931274
1702623775491108.0,-1.6925547122955322,-1.6925547122955322
1702623775532527.0,-1.7017420530319214,-1.7017420530319214
1702623775573100.0,-1.687590479850769,-1.7372255325317383
1702623775613580.0,-1.7909656763076782,-1.6417185068130493
1702623775654048.0,-1.7417329549789429,-1.7417329549789429
1702623775694513.0,-1.6920946836471558,-1.741862177848816
1702623775734969.0,-1.7422497272491455,-1.6924711465835571
1702623775775556.0,-1.7862441539764404,-1.6870083808898926
1702623775817558.0,-1.630174994468689,-1.630174994468689
1702623775858033.0,-1.741431713104248,-1.6916766166687012
1702623775898486.0,-1.6925965547561646,-1.6925965547561646
1702623775938947.0,-1.7420343160629272,-1.7420343160629272
1702623775980290.0,-1.6561596393585205,-1.7048702239990234
1702623776020776.0,-1.6912169456481934,-1.7907003164291382
1702623776061246.0,-1.7914083003997803,-1.6421241760253906
1702623776101717.0,-1.7416038513183594,-1.7416038513183594
1702623776142176.0,-1.6425707340240479,-1.6923456192016602
1702623776182759.0,-1.687174677848816,-1.7367974519729614
1702623776223249.0,-1.541839599609375,-1.4423660039901733
1702623776263741.0,1.8899036645889282,-2.436980962753296
1702623776304216.0,2.487759590148926,-2.5872700214385986
1702623776344689.0,3.6820662021636963,-3.2342474460601807
1702623776385285.0,4.514227390289307,-3.4228756427764893
1702623776426162.0,4.729524612426758,-3.6949410438537598
1702623776466636.0,4.9258856773376465,-3.831244468688965
1702623776507122.0,4.775200843811035,-4.228042125701904
1702623776547590.0,4.62803316116333,-4.379214286804199
1702623776588174.0,4.465940475463867,-4.515562057495117
1702623776628683.0,4.424495697021484,-4.623349189758301
1702623776669161.0,4.278629302978516,-4.726393222808838
1702623776709624.0,4.329985618591309,-4.578835487365723
1702623776750100.0,4.3783488273620605,-4.527610778808594
1702623776790683.0,4.366805076599121,-4.466050624847412
1702623776834326.0,4.245203495025635,-4.337490558624268
1702623776874806.0,4.527163028717041,-4.328166961669922
1702623776915273.0,4.57838249206543,-4.329557418823242
1702623776955744.0,4.478409767150879,-4.478409767150879
1702623776996329.0,4.515450954437256,-4.316969394683838
1702623777036821.0,4.525821685791016,-4.3766188621521
1702623777077312.0,4.525933265686035,-4.3767266273498535
1702623777118616.0,4.388091564178467,-4.436848163604736
1702623777159080.0,4.329878807067871,-4.280109882354736
1702623777199673.0,4.464950084686279,-4.365729331970215
1702623777240172.0,4.375862121582031,-4.475313663482666
1702623777280649.0,4.527498722076416,-4.427993297576904
1702623777321121.0,4.478299140930176,-4.478299140930176
1702623777361590.0,4.528393745422363,-4.478631019592285
1702623777402192.0,4.463960647583008,-4.612759113311768
1702623777442689.0,4.475534439086914,-4.525262832641602
1702623777483161.0,4.528058052062988,-4.627575874328613
1702623777524721.0,4.506430625915527,-4.6033430099487305
1702623777565195.0,4.5775909423828125,-4.627347469329834
1702623777605775.0,4.516006946563721,-4.565633296966553
1702623777646275.0,4.62437629699707,-4.574652194976807
1702623777686751.0,4.577364921569824,-4.6271185874938965
1702623777727216.0,4.6781439781188965,-4.578608989715576
1702623777767682.0,4.578495502471924,-4.578495502471924
1702623777809398.0,4.537853240966797,-4.441303253173828
1702623777850967.0,4.650792121887207,-4.650792121887207
1702623777891429.0,4.628719806671143,-4.578948497772217
1702623777931900.0,4.677450180053711,-4.627690315246582
1702623777972375.0,4.627233028411865,-4.627233028411865
1702623778012962.0,4.664082050323486,-4.713699817657471
1702623778053452.0,4.57578182220459,-4.57578182220459
1702623778093917.0,4.628376483917236,-4.578608989715576
1702623778134392.0,4.676988124847412,-4.527722358703613
1702623778174855.0,4.578835487365723,-4.628605365753174
1702623778215447.0,4.51467227935791,-4.465060234069824
1702623778256966.0,4.559384822845459,-4.462376594543457
1702623778297438.0,4.577816963195801,-4.776852607727051
1702623778337900.0,4.429635047912598,-4.578948497772217
1702623778378368.0,4.5782694816589355,-4.478741645812988
1702623778418950.0,4.515784740447998,-4.466160774230957
1702623778459437.0,4.625861167907715,-4.52638053894043
1702623778499916.0,4.427774429321289,-4.427774429321289
1702623778540384.0,4.5782694816589355,-4.478741645812988
1702623778580845.0,4.628833770751953,-4.379971981048584
1702623778622268.0,4.618567943572998,-4.618567943572998
1702623778662764.0,4.674562931060791,-4.525374889373779
1702623778703241.0,4.676756858825684,-4.627004146575928
1702623778743704.0,4.728145122528076,-4.678375244140625
1702623778784170.0,4.578495502471924,-4.827326774597168
1702623778820284.0,5.130238056182861,-5.353291988372803
1702623778860788.0,4.62391996383667,-4.773078441619873
1702623778901261.0,4.677219390869141,-4.7269768714904785
1702623778941734.0,4.677219390869141,-4.7269768714904785
1702623778982192.0,4.678953170776367,-4.778505325317383
1702623779023761.0,4.747683525085449,-4.650792121887207
1702623779064243.0,4.775672435760498,-4.775672435760498
1702623779104712.0,4.7772064208984375,-4.6776814460754395
1702623779145178.0,4.877093315124512,-4.727794647216797
1702623779185647.0,4.826969146728516,-4.6776814460754395
1702623779226240.0,4.86183500289917,-4.762613773345947
1702623779266725.0,4.825061798095703,-4.775318622589111
1702623779307197.0,4.727093696594238,-4.826611518859863
1702623779347667.0,4.727327346801758,-4.727327346801758
1702623779389104.0,4.665607452392578,-4.811407566070557
1702623779429693.0,4.663851737976074,-4.663851737976074
1702623779470198.0,4.673524379730225,-4.772960662841797
1702623779510672.0,4.5775909423828125,-4.5775909423828125
1702623779551140.0,4.777324676513672,-4.62803316116333
1702623779591605.0,4.727911472320557,-4.628376483917236
1702623779632189.0,4.714048385620117,-4.664426803588867
1702623779672691.0,4.624148368835449,-4.574426174163818
1702623779713162.0,4.727210521697998,-4.627690315246582
1702623779753633.0,4.677450180053711,-4.677450180053711
1702623779799831.0,4.271969795227051,-4.184786796569824
1702623779840436.0,4.562822341918945,-4.612418174743652
1702623779880921.0,4.626090049743652,-4.526604175567627
1702623779921389.0,4.5782694816589355,-4.62803316116333
1702623779961854.0,4.628376483917236,-4.628376483917236
1702623780002324.0,4.777088642120361,-4.627804756164551
1702623780042914.0,4.713351249694824,-4.564508438110352
1702623780083413.0,4.723942279815674,-4.723942279815674
1702623780124767.0,4.577576160430908,-4.772367000579834
1702623780165227.0,4.7284955978393555,-4.778269290924072
1702623780205698.0,4.727210521697998,-4.727210521697998
1702623780246290.0,4.713119029998779,-4.762731075286865
1702623780286797.0,4.673293590545654,-4.822441101074219
1702623780327276.0,4.726276397705078,-4.776026725769043
1702623780367748.0,4.727093696594238,-4.826611518859863
1702623780408221.0,4.776734352111816,-4.7269768714904785
1702623780448813.0,4.812342643737793,-4.762731075286865
1702623780489309.0,4.774021625518799,-4.724292278289795
1702623780530725.0,4.765222549438477,-4.765222549438477
1702623780571190.0,4.877213954925537,-4.727911472320557
1702623780611654.0,4.827565670013428,-4.827565670013428
1702623780652244.0,4.762965679168701,-4.762965679168701
