time,gyro_z
1702086282623846.0,0.002396918134763837
1702086282664340.0,0.0006658105994574726
1702086282701143.0,-0.0007989726727828383
1702086282741776.0,0.0030627287924289703
1702086282783243.0,0.00013316211698111147
1702086282823726.0,-0.0011984590673819184
1702086282864217.0,-0.0014647833304479718
1702086282904708.0,-0.002396918134763837
1702086282945329.0,-0.0005326484679244459
1702086282985866.0,-0.0017311074770987034
1702086283026369.0,-0.0005326484679244459
1702086283066860.0,-0.00039948633639141917
1702086283107370.0,0.0031958906911313534
1702086283147987.0,-0.000932134804315865
1702086283189863.0,0.0011984590673819184
1702086283230375.0,-0.0035953770857304335
1702086283270863.0,0.0017311074770987034
1702086283311357.0,-0.0007989726727828383
1702086283351979.0,-0.002796404529362917
1702086283392498.0,-0.0015979453455656767
1702086283433002.0,0.00026632423396222293
1702086283473492.0,0.0
1702086283515148.0,-0.0019974317401647568
1702086283555789.0,0.0007989726727828383
1702086283596324.0,-0.000932134804315865
1702086283636815.0,0.00039948633639141917
1702086283680105.0,-0.0053264847956597805
1702086283720598.0,0.0005326484679244459
1702086283761249.0,-0.0021305938716977835
1702086283801764.0,-0.00186426960863173
1702086283842266.0,0.0
1702086283882756.0,0.0031958906911313534
1702086283924022.0,0.0
1702086283964655.0,0.0
1702086284005181.0,0.00372853921726346
1702086284045679.0,-0.000932134804315865
1702086284086167.0,-0.00026632423396222293
1702086284126672.0,-0.0013316211989149451
1702086284168372.0,0.0014647833304479718
1702086284208878.0,-0.0021305938716977835
1702086284249381.0,-0.0019974317401647568
1702086284289873.0,0.0007989726727828383
1702086284330362.0,-0.0019974317401647568
1702086284370992.0,-0.0013316211989149451
1702086284411527.0,-0.00039948633639141917
1702086284452027.0,-0.0010652969358488917
1702086284492517.0,0.00039948633639141917
1702086284533012.0,-0.0011984590673819184
1702086284574411.0,0.0
1702086284614936.0,-0.0019974317401647568
1702086284655447.0,0.00039948633639141917
1702086284694379.0,-0.00013316211698111147
1702086284734870.0,0.0013316211989149451
1702086284775468.0,0.0007989726727828383
1702086284816048.0,-0.00013316211698111147
1702086284856558.0,0.0010652969358488917
1702086284898027.0,-0.00013316211698111147
1702086284938513.0,-0.002396918134763837
1702086284979061.0,-0.0014647833304479718
1702086285019638.0,-0.0019974317401647568
1702086285060150.0,0.00226375600323081
1702086285100648.0,0.00372853921726346
1702086285141147.0,0.0035953770857304335
1702086285181630.0,-0.0014647833304479718
1702086285222240.0,-0.0014647833304479718
1702086285262747.0,0.00013316211698111147
1702086285304054.0,-0.0015979453455656767
1702086285344543.0,-0.0025300802662968636
1702086285385031.0,0.003861701348796487
1702086285425653.0,-0.0011984590673819184
1702086285466175.0,-0.0005326484679244459
1702086285506676.0,0.0019974317401647568
1702086285547185.0,-0.00226375600323081
1702086285587675.0,-0.00026632423396222293
1702086285629238.0,0.0006658105994574726
1702086285669753.0,0.0006658105994574726
1702086285712052.0,0.0
1702086285752542.0,-0.00013316211698111147
1702086285793040.0,-0.0026632423978298903
1702086285833654.0,0.005859133321791887
1702086285874191.0,-0.0017311074770987034
1702086285914692.0,-0.00332905282266438
1702086285955184.0,0.0007989726727828383
1702086285995689.0,0.0007989726727828383
1702086286036309.0,-0.0019974317401647568
1702086286077511.0,0.0014647833304479718
1702086286118017.0,-0.0010652969358488917
1702086286158509.0,-0.0034622149541974068
1702086286198998.0,-0.0006658105994574726
1702086286239612.0,0.0011984590673819184
1702086286280127.0,0.00039948633639141917
1702086286320617.0,0.0005326484679244459
1702086286362270.0,-0.00013316211698111147
1702086286402760.0,0.0019974317401647568
1702086286443381.0,0.00013316211698111147
1702086286483909.0,0.0030627287924289703
1702086286524391.0,-0.00026632423396222293
1702086286564875.0,-0.0019974317401647568
1702086286605367.0,0.00186426960863173
1702086286645980.0,-0.0030627287924289703
1702086286687002.0,0.002396918134763837
1702086286727502.0,-0.0006658105994574726
1702086286769019.0,-0.0005326484679244459
1702086286809508.0,0.0015979453455656767
1702086286850119.0,-0.0010652969358488917
1702086286890647.0,-0.0025300802662968636
1702086286931130.0,0.00186426960863173
1702086286971616.0,0.00013316211698111147
1702086287012100.0,-0.00013316211698111147
1702086287052726.0,0.00186426960863173
1702086287094048.0,0.0031958906911313534
1702086287134554.0,-0.004128025844693184
1702086287175046.0,0.000932134804315865
1702086287215548.0,-0.0006658105994574726
1702086287256165.0,-0.002396918134763837
1702086287296683.0,0.00026632423396222293
1702086287337174.0,0.0005326484679244459
1702086287377656.0,-0.002396918134763837
1702086287418151.0,-0.0007989726727828383
1702086287458764.0,0.00186426960863173
1702086287500084.0,0.00372853921726346
1702086287540594.0,0.000932134804315865
1702086287581084.0,0.0025300802662968636
1702086287621584.0,0.00013316211698111147
1702086287662192.0,-0.0006658105994574726
1702086287696627.0,0.0005326484679244459
1702086287737115.0,-0.002796404529362917
1702086287777625.0,0.0
1702086287819195.0,0.0006658105994574726
1702086287859808.0,-0.0010652969358488917
1702086287900331.0,-0.0007989726727828383
1702086287940831.0,0.00013316211698111147
1702086287981319.0,-0.004261187743395567
1702086288021811.0,0.00039948633639141917
1702086288062441.0,0.0026632423978298903
1702086288102965.0,0.0
1702086288143463.0,0.0031958906911313534
1702086288183956.0,0.00026632423396222293
1702086288225455.0,-0.0030627287924289703
1702086288266076.0,0.0011984590673819184
1702086288306606.0,0.0006658105994574726
1702086288347102.0,-0.00186426960863173
1702086288387597.0,-0.0017311074770987034
1702086288428089.0,-0.0005326484679244459
1702086288468725.0,0.00013316211698111147
1702086288509240.0,-0.0007989726727828383
1702086288549739.0,-0.0005326484679244459
1702086288591120.0,0.0015979453455656767
1702086288631619.0,-0.0030627287924289703
1702086288675925.0,0.00026632423396222293
1702086288716462.0,0.0013316211989149451
1702086288756969.0,0.0
1702086288797466.0,0.0017311074770987034
1702086288837961.0,-0.0025300802662968636
1702086288878577.0,-0.0039948634803295135
1702086288919103.0,0.00226375600323081
1702086288959606.0,-0.0031958906911313534
1702086289001328.0,0.0005326484679244459
1702086289041826.0,0.004128025844693184
1702086289082436.0,-0.00026632423396222293
1702086289122953.0,0.00013316211698111147
1702086289163447.0,0.002396918134763837
1702086289203946.0,-0.0029295666608959436
1702086289245258.0,-0.002396918134763837
1702086289285878.0,0.0015979453455656767
1702086289326394.0,-0.0015979453455656767
1702086289366899.0,-0.0030627287924289703
1702086289407382.0,0.0
1702086289447873.0,-0.0014647833304479718
1702086289488479.0,0.0007989726727828383
1702086289528996.0,0.0015979453455656767
1702086289569485.0,-0.0015979453455656767
1702086289609966.0,0.0030627287924289703
1702086289651316.0,0.0007989726727828383
1702086289693846.0,-0.0013316211989149451
1702086289734358.0,-0.0007989726727828383
1702086289774863.0,-0.00186426960863173
1702086289815369.0,0.002796404529362917
1702086289855869.0,0.0
1702086289896479.0,0.0007989726727828383
1702086289936995.0,-0.0031958906911313534
1702086289978416.0,0.0006658105994574726
1702086290018911.0,0.0017311074770987034
1702086290059404.0,-0.004128025844693184
1702086290100024.0,0.0029295666608959436
1702086290140543.0,0.0
1702086290181042.0,-0.0035953770857304335
1702086290221541.0,0.0011984590673819184
1702086290262020.0,-0.0025300802662968636
1702086290302635.0,-0.0014647833304479718
1702086290343142.0,-0.0011984590673819184
1702086290384458.0,0.0
1702086290424952.0,-0.0021305938716977835
1702086290465446.0,-0.00186426960863173
1702086290506073.0,-0.0011984590673819184
1702086290546593.0,0.002396918134763837
1702086290587091.0,0.0013316211989149451
1702086290627585.0,-0.0025300802662968636
1702086290668075.0,-0.00039948633639141917
1702086290709181.0,0.0025300802662968636
1702086290749700.0,0.0
1702086290790207.0,0.0
1702086290830700.0,0.0006658105994574726
1702086290871199.0,-0.004128025844693184
1702086290911811.0,0.000932134804315865
1702086290952327.0,0.0007989726727828383
1702086290992821.0,-0.00013316211698111147
1702086291033316.0,0.0010652969358488917
1702086291073808.0,-0.0035953770857304335
1702086291115218.0,0.00186426960863173
1702086291155734.0,0.0014647833304479718
1702086291196237.0,-0.005725970957428217
1702086291236738.0,-0.004793836269527674
1702086291277232.0,0.0015979453455656767
1702086291317843.0,-0.0021305938716977835
1702086291358362.0,0.0
1702086291398866.0,0.0005326484679244459
1702086291440422.0,-0.00372853921726346
1702086291480914.0,-0.0014647833304479718
1702086291521541.0,0.00026632423396222293
1702086291562057.0,0.00226375600323081
1702086291602561.0,-0.0010652969358488917
1702086291643049.0,-0.0015979453455656767
1702086291683008.0,-0.00039948633639141917
1702086291723650.0,-0.00039948633639141917
1702086291764157.0,-0.0005326484679244459
1702086291804656.0,0.0006658105994574726
1702086291846263.0,-0.0013316211989149451
1702086291886766.0,-0.00186426960863173
1702086291927384.0,0.0017311074770987034
1702086291967902.0,-0.0013316211989149451
1702086292008398.0,-0.000932134804315865
1702086292048886.0,0.00039948633639141917
1702086292089380.0,-0.0015979453455656767
1702086292131052.0,-0.00026632423396222293
1702086292171566.0,-0.0014647833304479718
1702086292212067.0,0.0005326484679244459
1702086292252555.0,-0.0005326484679244459
1702086292293040.0,-0.0015979453455656767
1702086292333664.0,-0.0014647833304479718
1702086292374193.0,0.0015979453455656767
1702086292414688.0,0.0011984590673819184
1702086292455178.0,0.0007989726727828383
1702086292495666.0,0.0007989726727828383
1702086292537093.0,0.0019974317401647568
1702086292577614.0,-0.00372853921726346
1702086292618117.0,0.0025300802662968636
1702086292658613.0,0.0007989726727828383
1702086292697950.0,-0.002396918134763837
1702086292738576.0,-0.0013316211989149451
1702086292779092.0,0.0039948634803295135
1702086292819598.0,0.0005326484679244459
1702086292861124.0,-0.0029295666608959436
1702086292901609.0,-0.000932134804315865
1702086292942215.0,0.0019974317401647568
1702086292982741.0,-0.00332905282266438
1702086293023238.0,0.0010652969358488917
1702086293063733.0,0.0007989726727828383
1702086293104220.0,-0.0007989726727828383
1702086293144854.0,0.0
1702086293185385.0,-0.0010652969358488917
1702086293225890.0,0.00226375600323081
1702086293267370.0,-0.0017311074770987034
1702086293307861.0,-0.0007989726727828383
1702086293348446.0,0.00452751200646162
1702086293388990.0,0.0
1702086293429498.0,-0.0010652969358488917
1702086293469983.0,0.00013316211698111147
1702086293510496.0,-0.002396918134763837
1702086293551067.0,-0.00186426960863173
1702086293591662.0,-0.0013316211989149451
1702086293633156.0,0.002796404529362917
1702086293673651.0,-0.0010652969358488917
1702086293715312.0,0.00013316211698111147
1702086293755815.0,0.00026632423396222293
1702086293796422.0,0.0006658105994574726
1702086293836938.0,-0.00013316211698111147
1702086293877439.0,-0.0021305938716977835
1702086293917937.0,0.0014647833304479718
1702086293958422.0,0.00026632423396222293
1702086294000156.0,-0.0010652969358488917
1702086294040673.0,0.0026632423978298903
1702086294081184.0,-0.00039948633639141917
1702086294121675.0,0.0015979453455656767
1702086294162175.0,-0.00039948633639141917
1702086294202782.0,0.0013316211989149451
1702086294243305.0,-0.0025300802662968636
1702086294284714.0,-0.0015979453455656767
1702086294325206.0,-0.0014647833304479718
1702086294365693.0,-0.0014647833304479718
1702086294406310.0,-0.0005326484679244459
1702086294446834.0,0.0013316211989149451
1702086294487328.0,-0.000932134804315865
1702086294527819.0,-0.0007989726727828383
1702086294568316.0,-0.0030627287924289703
1702086294608931.0,-0.0014647833304479718
1702086294649462.0,-0.0005326484679244459
1702086294686156.0,0.0
1702086294727312.0,-0.0029295666608959436
1702086294767803.0,-0.000932134804315865
1702086294808427.0,0.0025300802662968636
1702086294848954.0,0.00186426960863173
1702086294889454.0,0.0014647833304479718
1702086294929949.0,-0.00186426960863173
1702086294970442.0,-0.0005326484679244459
1702086295012119.0,0.0013316211989149451
1702086295052638.0,-0.006125457584857941
1702086295093145.0,-0.0021305938716977835
1702086295133641.0,-0.0006658105994574726
1702086295174139.0,0.0007989726727828383
1702086295214755.0,0.00026632423396222293
1702086295255273.0,0.0
1702086295295757.0,0.0006658105994574726
1702086295336243.0,-0.0017311074770987034
1702086295376725.0,-0.003861701348796487
1702086295418148.0,-0.002396918134763837
1702086295458682.0,-0.0014647833304479718
1702086295499180.0,-0.0007989726727828383
1702086295539666.0,-0.0021305938716977835
1702086295580165.0,0.0030627287924289703
1702086295620782.0,-0.0011984590673819184
1702086295661299.0,0.0005326484679244459
1702086295705342.0,0.00013316211698111147
1702086295746900.0,-0.000932134804315865
1702086295787395.0,-0.00226375600323081
1702086295828005.0,-0.008389213122427464
1702086295868528.0,-0.0019974317401647568
1702086295909037.0,-0.002396918134763837
1702086295949525.0,0.0007989726727828383
1702086295990027.0,0.0015979453455656767
1702086296030641.0,-0.00186426960863173
1702086296071154.0,-0.00026632423396222293
1702086296111660.0,-0.0017311074770987034
1702086296152941.0,0.00186426960863173
1702086296193434.0,-0.0019974317401647568
1702086296234053.0,-0.00039948633639141917
1702086296274592.0,-0.0005326484679244459
1702086296315100.0,0.0
1702086296355608.0,-0.0006658105994574726
1702086296396101.0,-0.00039948633639141917
1702086296436720.0,0.0005326484679244459
1702086296478136.0,0.0006658105994574726
1702086296518639.0,0.0010652969358488917
1702086296559131.0,0.0035953770857304335
1702086296599619.0,-0.003861701348796487
1702086296640243.0,0.00039948633639141917
1702086296679304.0,0.002796404529362917
1702086296719795.0,0.0
1702086296760299.0,-0.00013316211698111147
1702086296800791.0,0.0
1702086296841401.0,-0.0013316211989149451
1702086296882712.0,0.0013316211989149451
1702086296923208.0,-0.002396918134763837
1702086296963708.0,-0.0013316211989149451
1702086297004206.0,-0.00039948633639141917
1702086297044825.0,-0.0015979453455656767
1702086297085351.0,0.00186426960863173
1702086297125863.0,0.0017311074770987034
1702086297166362.0,-0.002796404529362917
1702086297207797.0,0.00026632423396222293
1702086297248418.0,0.0029295666608959436
1702086297288937.0,-0.0011984590673819184
1702086297329438.0,-0.00013316211698111147
1702086297369938.0,-0.003861701348796487
1702086297410428.0,0.0007989726727828383
1702086297451047.0,0.0007989726727828383
1702086297491572.0,0.00026632423396222293
1702086297532071.0,0.0029295666608959436
1702086297572567.0,0.0
